date,product_id,product_name,sales,inventory_level
2025-02-15 05:19:18.312748,P002,Office Chair,16,87
2025-02-16 05:19:18.312748,P002,Office Chair,12,75
2025-02-17 05:19:18.312748,P002,Office Chair,18,57
2025-02-18 05:19:18.312748,P002,Office Chair,17,40
2025-02-19 05:19:18.312748,P002,Office Chair,13,102
2025-02-20 05:19:18.312748,P002,Office Chair,14,88
2025-02-21 05:19:18.312748,P002,Office Chair,12,76
2025-02-22 05:19:18.312748,P002,Office Chair,15,61
2025-02-23 05:19:18.312748,P002,Office Chair,18,43
2025-02-24 05:19:18.312748,P002,Office Chair,12,31
2025-02-25 05:19:18.312748,P002,Office Chair,16,90
2025-02-26 05:19:18.312748,P002,Office Chair,13,77
2025-02-27 05:19:18.312748,P002,Office Chair,12,65
2025-02-28 05:19:18.312748,P002,Office Chair,14,51
2025-03-01 05:19:18.312748,P002,Office Chair,11,40
2025-03-02 05:19:18.312748,P002,Office Chair,13,102
2025-03-03 05:19:18.312748,P002,Office Chair,10,92
2025-03-04 05:19:18.312748,P002,Office Chair,20,72
2025-03-05 05:19:18.312748,P002,Office Chair,14,58
2025-03-06 05:19:18.312748,P002,Office Chair,11,47
2025-03-07 05:19:18.312748,P002,Office Chair,14,33
2025-03-08 05:19:18.312748,P002,Office Chair,13,95
2025-03-09 05:19:18.312748,P002,Office Chair,12,83
2025-03-10 05:19:18.312748,P002,Office Chair,15,68
2025-03-11 05:19:18.312748,P002,Office Chair,15,53
2025-03-12 05:19:18.312748,P002,Office Chair,11,42
2025-03-13 05:19:18.312748,P002,Office Chair,11,31
2025-03-14 05:19:18.312748,P002,Office Chair,12,94
2025-03-15 05:19:18.312748,P002,Office Chair,5,89
2025-03-16 05:19:18.312748,P002,Office Chair,8,81
2025-03-17 05:19:18.312748,P002,Office Chair,16,65
2025-03-18 05:19:18.312748,P002,Office Chair,17,48
2025-03-19 05:19:18.312748,P002,Office Chair,11,37
2025-03-20 05:19:18.312748,P002,Office Chair,13,99
2025-03-21 05:19:18.312748,P002,Office Chair,12,87
2025-03-22 05:19:18.312748,P002,Office Chair,21,66
2025-03-23 05:19:18.312748,P002,Office Chair,15,51
2025-03-24 05:19:18.312748,P002,Office Chair,11,40
2025-03-25 05:19:18.312748,P002,Office Chair,8,32
2025-03-26 05:19:18.312748,P002,Office Chair,6,101
2025-03-27 05:19:18.312748,P002,Office Chair,11,90
2025-03-28 05:19:18.312748,P002,Office Chair,9,81
2025-03-29 05:19:18.312748,P002,Office Chair,6,75
2025-03-30 05:19:18.312748,P002,Office Chair,9,66
2025-03-31 05:19:18.312748,P002,Office Chair,7,59
2025-04-01 05:19:18.312748,P002,Office Chair,16,43
2025-04-02 05:19:18.312748,P002,Office Chair,13,30
2025-04-03 05:19:18.312748,P002,Office Chair,10,95
2025-04-04 05:19:18.312748,P002,Office Chair,15,80
2025-04-05 05:19:18.312748,P002,Office Chair,10,70
2025-04-06 05:19:18.312748,P002,Office Chair,8,62
2025-04-07 05:19:18.312748,P002,Office Chair,15,47
2025-04-08 05:19:18.312748,P002,Office Chair,12,35
2025-04-09 05:19:18.312748,P002,Office Chair,7,103
2025-04-10 05:19:18.312748,P002,Office Chair,9,94
2025-04-11 05:19:18.312748,P002,Office Chair,7,87
2025-04-12 05:19:18.312748,P002,Office Chair,6,81
2025-04-13 05:19:18.312748,P002,Office Chair,13,68
2025-04-14 05:19:18.312748,P002,Office Chair,16,52
2025-04-15 05:19:18.312748,P002,Office Chair,6,46
2025-04-16 05:19:18.312748,P002,Office Chair,12,34
2025-04-17 05:19:18.312748,P002,Office Chair,8,101
2025-04-18 05:19:18.312748,P002,Office Chair,9,92
2025-04-19 05:19:18.312748,P002,Office Chair,8,84
2025-04-20 05:19:18.312748,P002,Office Chair,7,77
2025-04-21 05:19:18.312748,P002,Office Chair,10,67
2025-04-22 05:19:18.312748,P002,Office Chair,8,59
2025-04-23 05:19:18.312748,P002,Office Chair,11,48
2025-04-24 05:19:18.312748,P002,Office Chair,10,38
2025-04-25 05:19:18.312748,P002,Office Chair,10,103
2025-04-26 05:19:18.312748,P002,Office Chair,8,95
2025-04-27 05:19:18.312748,P002,Office Chair,9,86
2025-04-28 05:19:18.312748,P002,Office Chair,13,73
2025-04-29 05:19:18.312748,P002,Office Chair,12,61
2025-04-30 05:19:18.312748,P002,Office Chair,8,53
2025-05-01 05:19:18.312748,P002,Office Chair,11,42
2025-05-02 05:19:18.312748,P002,Office Chair,13,104
2025-05-03 05:19:18.312748,P002,Office Chair,6,98
2025-05-04 05:19:18.312748,P002,Office Chair,13,85
2025-05-05 05:19:18.312748,P002,Office Chair,9,76
2025-05-06 05:19:18.312748,P002,Office Chair,13,63
2025-05-07 05:19:18.312748,P002,Office Chair,9,54
2025-05-08 05:19:18.312748,P002,Office Chair,6,48
2025-05-09 05:19:18.312748,P002,Office Chair,7,41
2025-05-10 05:19:18.312748,P002,Office Chair,12,104
2025-05-11 05:19:18.312748,P002,Office Chair,13,91
2025-05-12 05:19:18.312748,P002,Office Chair,9,82
2025-05-13 05:19:18.312748,P002,Office Chair,14,68
2025-05-14 05:19:18.312748,P002,Office Chair,7,61
2025-05-15 05:19:18.312748,P002,Office Chair,12,49
2025-05-16 05:19:18.312748,P002,Office Chair,9,40
2025-05-17 05:19:18.312748,P002,Office Chair,11,104
2025-05-18 05:19:18.312748,P002,Office Chair,13,91
2025-05-19 05:19:18.312748,P002,Office Chair,10,81
2025-05-20 05:19:18.312748,P002,Office Chair,12,69
2025-05-21 05:19:18.312748,P002,Office Chair,16,53
2025-05-22 05:19:18.312748,P002,Office Chair,12,41
2025-05-23 05:19:18.312748,P002,Office Chair,16,100
2025-05-24 05:19:18.312748,P002,Office Chair,10,90
2025-05-25 05:19:18.312748,P002,Office Chair,15,75
2025-05-26 05:19:18.312748,P002,Office Chair,18,57
2025-05-27 05:19:18.312748,P002,Office Chair,7,50
2025-05-28 05:19:18.312748,P002,Office Chair,12,38
2025-05-29 05:19:18.312748,P002,Office Chair,16,97
2025-05-30 05:19:18.312748,P002,Office Chair,14,83
2025-05-31 05:19:18.312748,P002,Office Chair,16,67
2025-06-01 05:19:18.312748,P002,Office Chair,13,54
2025-06-02 05:19:18.312748,P002,Office Chair,15,39
2025-06-03 05:19:18.312748,P002,Office Chair,15,99
2025-06-04 05:19:18.312748,P002,Office Chair,19,80
2025-06-05 05:19:18.312748,P002,Office Chair,16,64
2025-06-06 05:19:18.312748,P002,Office Chair,17,47
2025-06-07 05:19:18.312748,P002,Office Chair,14,33
2025-06-08 05:19:18.312748,P002,Office Chair,14,94
2025-06-09 05:19:18.312748,P002,Office Chair,15,79
2025-06-10 05:19:18.312748,P002,Office Chair,17,62
2025-06-11 05:19:18.312748,P002,Office Chair,15,47
2025-06-12 05:19:18.312748,P002,Office Chair,17,30
2025-06-13 05:19:18.312748,P002,Office Chair,23,82
2025-06-14 05:19:18.312748,P002,Office Chair,19,63
2025-06-15 05:19:18.312748,P002,Office Chair,16,47
2025-06-16 05:19:18.312748,P002,Office Chair,21,101
2025-06-17 05:19:18.312748,P002,Office Chair,16,85
2025-06-18 05:19:18.312748,P002,Office Chair,11,74
2025-06-19 05:19:18.312748,P002,Office Chair,14,60
2025-06-20 05:19:18.312748,P002,Office Chair,12,48
2025-06-21 05:19:18.312748,P002,Office Chair,17,31
2025-06-22 05:19:18.312748,P002,Office Chair,18,88
2025-06-23 05:19:18.312748,P002,Office Chair,23,65
2025-06-24 05:19:18.312748,P002,Office Chair,19,46
2025-06-25 05:19:18.312748,P002,Office Chair,17,104
2025-06-26 05:19:18.312748,P002,Office Chair,21,83
2025-06-27 05:19:18.312748,P002,Office Chair,12,71
2025-06-28 05:19:18.312748,P002,Office Chair,19,52
2025-06-29 05:19:18.312748,P002,Office Chair,21,31
2025-06-30 05:19:18.312748,P002,Office Chair,14,92
2025-07-01 05:19:18.312748,P002,Office Chair,22,70
2025-07-02 05:19:18.312748,P002,Office Chair,20,50
2025-07-03 05:19:18.312748,P002,Office Chair,17,33
2025-07-04 05:19:18.312748,P002,Office Chair,21,87
2025-07-05 05:19:18.312748,P002,Office Chair,26,61
2025-07-06 05:19:18.312748,P002,Office Chair,19,42
2025-07-07 05:19:18.312748,P002,Office Chair,20,97
2025-07-08 05:19:18.312748,P002,Office Chair,18,79
2025-07-09 05:19:18.312748,P002,Office Chair,16,63
2025-07-10 05:19:18.312748,P002,Office Chair,21,42
2025-07-11 05:19:18.312748,P002,Office Chair,16,101
2025-07-12 05:19:18.312748,P002,Office Chair,19,82
2025-07-13 05:19:18.312748,P002,Office Chair,18,64
2025-07-14 05:19:18.312748,P002,Office Chair,20,44
2025-07-15 05:19:18.312748,P002,Office Chair,20,99
2025-07-16 05:19:18.312748,P002,Office Chair,22,77
2025-07-17 05:19:18.312748,P002,Office Chair,17,60
2025-07-18 05:19:18.312748,P002,Office Chair,18,42
2025-07-19 05:19:18.312748,P002,Office Chair,16,101
2025-07-20 05:19:18.312748,P002,Office Chair,18,83
2025-07-21 05:19:18.312748,P002,Office Chair,20,63
2025-07-22 05:19:18.312748,P002,Office Chair,21,42
2025-07-23 05:19:18.312748,P002,Office Chair,16,101
2025-07-24 05:19:18.312748,P002,Office Chair,21,80
2025-07-25 05:19:18.312748,P002,Office Chair,23,57
2025-07-26 05:19:18.312748,P002,Office Chair,20,37
2025-07-27 05:19:18.312748,P002,Office Chair,24,88
2025-07-28 05:19:18.312748,P002,Office Chair,16,72
2025-07-29 05:19:18.312748,P002,Office Chair,15,57
2025-07-30 05:19:18.312748,P002,Office Chair,13,44
2025-07-31 05:19:18.312748,P002,Office Chair,23,96
2025-08-01 05:19:18.312748,P002,Office Chair,20,76
2025-08-02 05:19:18.312748,P002,Office Chair,18,58
2025-08-03 05:19:18.312748,P002,Office Chair,19,39
2025-08-04 05:19:18.312748,P002,Office Chair,15,99
2025-08-05 05:19:18.312748,P002,Office Chair,25,74
2025-08-06 05:19:18.312748,P002,Office Chair,18,56
2025-08-07 05:19:18.312748,P002,Office Chair,18,38
2025-08-08 05:19:18.312748,P002,Office Chair,20,93
2025-08-09 05:19:18.312748,P002,Office Chair,19,74
2025-08-10 05:19:18.312748,P002,Office Chair,18,56
2025-08-11 05:19:18.312748,P002,Office Chair,15,41
2025-08-12 05:19:18.312748,P002,Office Chair,18,98
2025-08-13 05:19:18.312748,P002,Office Chair,23,75
2025-08-14 05:19:18.312748,P002,Office Chair,21,54
2025-08-15 05:19:18.312748,P002,Office Chair,21,33
2025-08-16 05:19:18.312748,P002,Office Chair,15,93
2025-08-17 05:19:18.312748,P002,Office Chair,13,80
2025-08-18 05:19:18.312748,P002,Office Chair,16,64
2025-08-19 05:19:18.312748,P002,Office Chair,16,48
2025-08-20 05:19:18.312748,P002,Office Chair,19,104
2025-08-21 05:19:18.312748,P002,Office Chair,11,93
2025-08-22 05:19:18.312748,P002,Office Chair,20,73
2025-08-23 05:19:18.312748,P002,Office Chair,15,58
2025-08-24 05:19:18.312748,P002,Office Chair,14,44
2025-08-25 05:19:18.312748,P002,Office Chair,12,32
2025-08-26 05:19:18.312748,P002,Office Chair,10,97
2025-08-27 05:19:18.312748,P002,Office Chair,17,80
2025-08-28 05:19:18.312748,P002,Office Chair,15,65
2025-08-29 05:19:18.312748,P002,Office Chair,11,54
2025-08-30 05:19:18.312748,P002,Office Chair,10,44
2025-08-31 05:19:18.312748,P002,Office Chair,13,31
2025-09-01 05:19:18.312748,P002,Office Chair,19,87
2025-09-02 05:19:18.312748,P002,Office Chair,13,74
2025-09-03 05:19:18.312748,P002,Office Chair,9,65
2025-09-04 05:19:18.312748,P002,Office Chair,13,52
2025-09-05 05:19:18.312748,P002,Office Chair,13,39
2025-09-06 05:19:18.312748,P002,Office Chair,5,34
2025-09-07 05:19:18.312748,P002,Office Chair,13,96
2025-09-08 05:19:18.312748,P002,Office Chair,12,84
2025-09-09 05:19:18.312748,P002,Office Chair,15,69
2025-09-10 05:19:18.312748,P002,Office Chair,18,51
2025-09-11 05:19:18.312748,P002,Office Chair,16,35
2025-09-12 05:19:18.312748,P002,Office Chair,12,98
2025-09-13 05:19:18.312748,P002,Office Chair,9,89
2025-09-14 05:19:18.312748,P002,Office Chair,20,69
2025-09-15 05:19:18.312748,P002,Office Chair,12,57
2025-09-16 05:19:18.312748,P002,Office Chair,12,45
2025-09-17 05:19:18.312748,P002,Office Chair,12,33
2025-09-18 05:19:18.312748,P002,Office Chair,12,96
2025-09-19 05:19:18.312748,P002,Office Chair,11,85
2025-09-20 05:19:18.312748,P002,Office Chair,10,75
2025-09-21 05:19:18.312748,P002,Office Chair,10,65
2025-09-22 05:19:18.312748,P002,Office Chair,11,54
2025-09-23 05:19:18.312748,P002,Office Chair,9,45
2025-09-24 05:19:18.312748,P002,Office Chair,9,36
2025-09-25 05:19:18.312748,P002,Office Chair,11,100
2025-09-26 05:19:18.312748,P002,Office Chair,10,90
2025-09-27 05:19:18.312748,P002,Office Chair,15,75
2025-09-28 05:19:18.312748,P002,Office Chair,3,72
2025-09-29 05:19:18.312748,P002,Office Chair,14,58
2025-09-30 05:19:18.312748,P002,Office Chair,14,44
2025-10-01 05:19:18.312748,P002,Office Chair,4,40
2025-10-02 05:19:18.312748,P002,Office Chair,9,31
2025-10-03 05:19:18.312748,P002,Office Chair,9,97
2025-10-04 05:19:18.312748,P002,Office Chair,6,91
2025-10-05 05:19:18.312748,P002,Office Chair,8,83
2025-10-06 05:19:18.312748,P002,Office Chair,7,76
2025-10-07 05:19:18.312748,P002,Office Chair,15,61
2025-10-08 05:19:18.312748,P002,Office Chair,13,48
2025-10-09 05:19:18.312748,P002,Office Chair,14,34
2025-10-10 05:19:18.312748,P002,Office Chair,12,97
2025-10-11 05:19:18.312748,P002,Office Chair,7,90
2025-10-12 05:19:18.312748,P002,Office Chair,8,82
2025-10-13 05:19:18.312748,P002,Office Chair,11,71
2025-10-14 05:19:18.312748,P002,Office Chair,6,65
2025-10-15 05:19:18.312748,P002,Office Chair,12,53
2025-10-16 05:19:18.312748,P002,Office Chair,9,44
2025-10-17 05:19:18.312748,P002,Office Chair,9,35
2025-10-18 05:19:18.312748,P002,Office Chair,12,98
2025-10-19 05:19:18.312748,P002,Office Chair,11,87
2025-10-20 05:19:18.312748,P002,Office Chair,9,78
2025-10-21 05:19:18.312748,P002,Office Chair,14,64
2025-10-22 05:19:18.312748,P002,Office Chair,7,57
2025-10-23 05:19:18.312748,P002,Office Chair,12,45
2025-10-24 05:19:18.312748,P002,Office Chair,12,33
2025-10-25 05:19:18.312748,P002,Office Chair,9,99
2025-10-26 05:19:18.312748,P002,Office Chair,11,88
2025-10-27 05:19:18.312748,P002,Office Chair,7,81
2025-10-28 05:19:18.312748,P002,Office Chair,13,68
2025-10-29 05:19:18.312748,P002,Office Chair,10,58
2025-10-30 05:19:18.312748,P002,Office Chair,9,49
2025-10-31 05:19:18.312748,P002,Office Chair,14,35
2025-11-01 05:19:18.312748,P002,Office Chair,9,101
2025-11-02 05:19:18.312748,P002,Office Chair,7,94
2025-11-03 05:19:18.312748,P002,Office Chair,6,88
2025-11-04 05:19:18.312748,P002,Office Chair,13,75
2025-11-05 05:19:18.312748,P002,Office Chair,7,68
2025-11-06 05:19:18.312748,P002,Office Chair,17,51
2025-11-07 05:19:18.312748,P002,Office Chair,5,46
2025-11-08 05:19:18.312748,P002,Office Chair,17,104
2025-11-09 05:19:18.312748,P002,Office Chair,12,92
2025-11-10 05:19:18.312748,P002,Office Chair,12,80
2025-11-11 05:19:18.312748,P002,Office Chair,10,70
2025-11-12 05:19:18.312748,P002,Office Chair,13,57
2025-11-13 05:19:18.312748,P002,Office Chair,12,45
2025-11-14 05:19:18.312748,P002,Office Chair,16,104
2025-11-15 05:19:18.312748,P002,Office Chair,13,91
2025-11-16 05:19:18.312748,P002,Office Chair,13,78
2025-11-17 05:19:18.312748,P002,Office Chair,12,66
2025-11-18 05:19:18.312748,P002,Office Chair,13,53
2025-11-19 05:19:18.312748,P002,Office Chair,14,39
2025-11-20 05:19:18.312748,P002,Office Chair,8,31
2025-11-21 05:19:18.312748,P002,Office Chair,9,97
2025-11-22 05:19:18.312748,P002,Office Chair,16,81
2025-11-23 05:19:18.312748,P002,Office Chair,14,67
2025-11-24 05:19:18.312748,P002,Office Chair,13,54
2025-11-25 05:19:18.312748,P002,Office Chair,14,40
2025-11-26 05:19:18.312748,P002,Office Chair,15,100
2025-11-27 05:19:18.312748,P002,Office Chair,13,87
2025-11-28 05:19:18.312748,P002,Office Chair,12,75
2024-11-29 05:19:18.312748,P003,USB Cable,101,1899
2024-11-30 05:19:18.312748,P003,USB Cable,91,2808
2024-12-01 05:19:18.312748,P003,USB Cable,106,2702
2024-12-02 05:19:18.312748,P003,USB Cable,86,2616
2024-12-03 05:19:18.312748,P003,USB Cable,114,2502
2024-12-04 05:19:18.312748,P003,USB Cable,109,2393
2024-12-05 05:19:18.312748,P003,USB Cable,108,2285
2024-12-06 05:19:18.312748,P003,USB Cable,117,2168
2024-12-07 05:19:18.312748,P003,USB Cable,124,2044
2024-12-08 05:19:18.312748,P003,USB Cable,119,2925
2024-12-09 05:19:18.312748,P003,USB Cable,91,2834
2024-12-10 05:19:18.312748,P003,USB Cable,98,2736
2024-12-11 05:19:18.312748,P003,USB Cable,105,2631
2024-12-12 05:19:18.312748,P003,USB Cable,113,2518
2024-12-13 05:19:18.312748,P003,USB Cable,119,2399
2024-12-14 05:19:18.312748,P003,USB Cable,107,2292
2024-12-15 05:19:18.312748,P003,USB Cable,117,2175
2024-12-16 05:19:18.312748,P003,USB Cable,109,2066
2024-12-17 05:19:18.312748,P003,USB Cable,111,2955
2024-12-18 05:19:18.312748,P003,USB Cable,104,2851
2024-12-19 05:19:18.312748,P003,USB Cable,109,2742
2024-12-20 05:19:18.312748,P003,USB Cable,106,2636
2024-12-21 05:19:18.312748,P003,USB Cable,110,2526
2024-12-22 05:19:18.312748,P003,USB Cable,131,2395
2024-12-23 05:19:18.312748,P003,USB Cable,112,2283
2024-12-24 05:19:18.312748,P003,USB Cable,149,2134
2024-12-25 05:19:18.312748,P003,USB Cable,128,2006
2024-12-26 05:19:18.312748,P003,USB Cable,125,2881
2024-12-27 05:19:18.312748,P003,USB Cable,116,2765
2024-12-28 05:19:18.312748,P003,USB Cable,132,2633
2024-12-29 05:19:18.312748,P003,USB Cable,120,2513
2024-12-30 05:19:18.312748,P003,USB Cable,127,2386
2024-12-31 05:19:18.312748,P003,USB Cable,152,2234
2025-01-01 05:19:18.312748,P003,USB Cable,126,2108
2025-01-02 05:19:18.312748,P003,USB Cable,139,2969
2025-01-03 05:19:18.312748,P003,USB Cable,121,2848
2025-01-04 05:19:18.312748,P003,USB Cable,128,2720
2025-01-05 05:19:18.312748,P003,USB Cable,146,2574
2025-01-06 05:19:18.312748,P003,USB Cable,122,2452
2025-01-07 05:19:18.312748,P003,USB Cable,147,2305
2025-01-08 05:19:18.312748,P003,USB Cable,136,2169
2025-01-09 05:19:18.312748,P003,USB Cable,124,2045
2025-01-10 05:19:18.312748,P003,USB Cable,136,2909
2025-01-11 05:19:18.312748,P003,USB Cable,139,2770
2025-01-12 05:19:18.312748,P003,USB Cable,136,2634
2025-01-13 05:19:18.312748,P003,USB Cable,114,2520
2025-01-14 05:19:18.312748,P003,USB Cable,122,2398
2025-01-15 05:19:18.312748,P003,USB Cable,127,2271
2025-01-16 05:19:18.312748,P003,USB Cable,129,2142
2025-01-17 05:19:18.312748,P003,USB Cable,135,2007
2025-01-18 05:19:18.312748,P003,USB Cable,131,2876
2025-01-19 05:19:18.312748,P003,USB Cable,116,2760
2025-01-20 05:19:18.312748,P003,USB Cable,133,2627
2025-01-21 05:19:18.312748,P003,USB Cable,135,2492
2025-01-22 05:19:18.312748,P003,USB Cable,134,2358
2025-01-23 05:19:18.312748,P003,USB Cable,139,2219
2025-01-24 05:19:18.312748,P003,USB Cable,136,2083
2025-01-25 05:19:18.312748,P003,USB Cable,132,2951
2025-01-26 05:19:18.312748,P003,USB Cable,126,2825
2025-01-27 05:19:18.312748,P003,USB Cable,110,2715
2025-01-28 05:19:18.312748,P003,USB Cable,130,2585
2025-01-29 05:19:18.312748,P003,USB Cable,127,2458
2025-01-30 05:19:18.312748,P003,USB Cable,127,2331
2025-01-31 05:19:18.312748,P003,USB Cable,111,2220
2025-02-01 05:19:18.312748,P003,USB Cable,113,2107
2025-02-02 05:19:18.312748,P003,USB Cable,133,2974
2025-02-03 05:19:18.312748,P003,USB Cable,122,2852
2025-02-04 05:19:18.312748,P003,USB Cable,128,2724
2025-02-05 05:19:18.312748,P003,USB Cable,121,2603
2025-02-06 05:19:18.312748,P003,USB Cable,120,2483
2025-02-07 05:19:18.312748,P003,USB Cable,129,2354
2025-02-08 05:19:18.312748,P003,USB Cable,113,2241
2025-02-09 05:19:18.312748,P003,USB Cable,119,2122
2025-02-10 05:19:18.312748,P003,USB Cable,112,2010
2025-02-11 05:19:18.312748,P003,USB Cable,112,2898
2025-02-12 05:19:18.312748,P003,USB Cable,112,2786
2025-02-13 05:19:18.312748,P003,USB Cable,117,2669
2025-02-14 05:19:18.312748,P003,USB Cable,109,2560
2025-02-15 05:19:18.312748,P003,USB Cable,125,2435
2025-02-16 05:19:18.312748,P003,USB Cable,103,2332
2025-02-17 05:19:18.312748,P003,USB Cable,109,2223
2025-02-18 05:19:18.312748,P003,USB Cable,105,2118
2025-02-19 05:19:18.312748,P003,USB Cable,123,2995
2025-02-20 05:19:18.312748,P003,USB Cable,110,2885
2025-02-21 05:19:18.312748,P003,USB Cable,117,2768
2025-02-22 05:19:18.312748,P003,USB Cable,91,2677
2025-02-23 05:19:18.312748,P003,USB Cable,107,2570
2025-02-24 05:19:18.312748,P003,USB Cable,113,2457
2025-02-25 05:19:18.312748,P003,USB Cable,103,2354
2025-02-26 05:19:18.312748,P003,USB Cable,112,2242
2025-02-27 05:19:18.312748,P003,USB Cable,95,2147
2025-02-28 05:19:18.312748,P003,USB Cable,114,2033
2025-03-01 05:19:18.312748,P003,USB Cable,121,2912
2025-03-02 05:19:18.312748,P003,USB Cable,94,2818
2025-03-03 05:19:18.312748,P003,USB Cable,92,2726
2025-03-04 05:19:18.312748,P003,USB Cable,110,2616
2025-03-05 05:19:18.312748,P003,USB Cable,110,2506
2025-03-06 05:19:18.312748,P003,USB Cable,88,2418
2025-03-07 05:19:18.312748,P003,USB Cable,88,2330
2025-03-08 05:19:18.312748,P003,USB Cable,89,2241
2025-03-09 05:19:18.312748,P003,USB Cable,77,2164
2025-03-10 05:19:18.312748,P003,USB Cable,80,2084
2025-03-11 05:19:18.312748,P003,USB Cable,78,2006
2025-03-12 05:19:18.312748,P003,USB Cable,80,2926
2025-03-13 05:19:18.312748,P003,USB Cable,86,2840
2025-03-14 05:19:18.312748,P003,USB Cable,88,2752
2025-03-15 05:19:18.312748,P003,USB Cable,100,2652
2025-03-16 05:19:18.312748,P003,USB Cable,74,2578
2025-03-17 05:19:18.312748,P003,USB Cable,93,2485
2025-03-18 05:19:18.312748,P003,USB Cable,80,2405
2025-03-19 05:19:18.312748,P003,USB Cable,81,2324
2025-03-20 05:19:18.312748,P003,USB Cable,87,2237
2025-03-21 05:19:18.312748,P003,USB Cable,68,2169
2025-03-22 05:19:18.312748,P003,USB Cable,83,2086
2025-03-23 05:19:18.312748,P003,USB Cable,80,2006
2025-03-24 05:19:18.312748,P003,USB Cable,82,2924
2025-03-25 05:19:18.312748,P003,USB Cable,80,2844
2025-03-26 05:19:18.312748,P003,USB Cable,101,2743
2025-03-27 05:19:18.312748,P003,USB Cable,69,2674
2025-03-28 05:19:18.312748,P003,USB Cable,70,2604
2025-03-29 05:19:18.312748,P003,USB Cable,68,2536
2025-03-30 05:19:18.312748,P003,USB Cable,68,2468
2025-03-31 05:19:18.312748,P003,USB Cable,67,2401
2025-04-01 05:19:18.312748,P003,USB Cable,85,2316
2025-04-02 05:19:18.312748,P003,USB Cable,86,2230
2025-04-03 05:19:18.312748,P003,USB Cable,66,2164
2025-04-04 05:19:18.312748,P003,USB Cable,63,2101
2025-04-05 05:19:18.312748,P003,USB Cable,76,2025
2025-04-06 05:19:18.312748,P003,USB Cable,65,2960
2025-04-07 05:19:18.312748,P003,USB Cable,77,2883
2025-04-08 05:19:18.312748,P003,USB Cable,72,2811
2025-04-09 05:19:18.312748,P003,USB Cable,55,2756
2025-04-10 05:19:18.312748,P003,USB Cable,85,2671
2025-04-11 05:19:18.312748,P003,USB Cable,88,2583
2025-04-12 05:19:18.312748,P003,USB Cable,63,2520
2025-04-13 05:19:18.312748,P003,USB Cable,66,2454
2025-04-14 05:19:18.312748,P003,USB Cable,72,2382
2025-04-15 05:19:18.312748,P003,USB Cable,73,2309
2025-04-16 05:19:18.312748,P003,USB Cable,76,2233
2025-04-17 05:19:18.312748,P003,USB Cable,90,2143
2025-04-18 05:19:18.312748,P003,USB Cable,68,2075
2025-04-19 05:19:18.312748,P003,USB Cable,62,2013
2025-04-20 05:19:18.312748,P003,USB Cable,56,2957
2025-04-21 05:19:18.312748,P003,USB Cable,63,2894
2025-04-22 05:19:18.312748,P003,USB Cable,70,2824
2025-04-23 05:19:18.312748,P003,USB Cable,89,2735
2025-04-24 05:19:18.312748,P003,USB Cable,66,2669
2025-04-25 05:19:18.312748,P003,USB Cable,74,2595
2025-04-26 05:19:18.312748,P003,USB Cable,72,2523
2025-04-27 05:19:18.312748,P003,USB Cable,84,2439
2025-04-28 05:19:18.312748,P003,USB Cable,98,2341
2025-04-29 05:19:18.312748,P003,USB Cable,68,2273
2025-04-30 05:19:18.312748,P003,USB Cable,69,2204
2025-05-01 05:19:18.312748,P003,USB Cable,85,2119
2025-05-02 05:19:18.312748,P003,USB Cable,82,2037
2025-05-03 05:19:18.312748,P003,USB Cable,94,2943
2025-05-04 05:19:18.312748,P003,USB Cable,82,2861
2025-05-05 05:19:18.312748,P003,USB Cable,73,2788
2025-05-06 05:19:18.312748,P003,USB Cable,83,2705
2025-05-07 05:19:18.312748,P003,USB Cable,89,2616
2025-05-08 05:19:18.312748,P003,USB Cable,87,2529
2025-05-09 05:19:18.312748,P003,USB Cable,85,2444
2025-05-10 05:19:18.312748,P003,USB Cable,91,2353
2025-05-11 05:19:18.312748,P003,USB Cable,93,2260
2025-05-12 05:19:18.312748,P003,USB Cable,96,2164
2025-05-13 05:19:18.312748,P003,USB Cable,89,2075
2025-05-14 05:19:18.312748,P003,USB Cable,82,2993
2025-05-15 05:19:18.312748,P003,USB Cable,86,2907
2025-05-16 05:19:18.312748,P003,USB Cable,98,2809
2025-05-17 05:19:18.312748,P003,USB Cable,78,2731
2025-05-18 05:19:18.312748,P003,USB Cable,91,2640
2025-05-19 05:19:18.312748,P003,USB Cable,84,2556
2025-05-20 05:19:18.312748,P003,USB Cable,90,2466
2025-05-21 05:19:18.312748,P003,USB Cable,103,2363
2025-05-22 05:19:18.312748,P003,USB Cable,93,2270
2025-05-23 05:19:18.312748,P003,USB Cable,93,2177
2025-05-24 05:19:18.312748,P003,USB Cable,80,2097
2025-05-25 05:19:18.312748,P003,USB Cable,102,2995
2025-05-26 05:19:18.312748,P003,USB Cable,102,2893
2025-05-27 05:19:18.312748,P003,USB Cable,118,2775
2025-05-28 05:19:18.312748,P003,USB Cable,94,2681
2025-05-29 05:19:18.312748,P003,USB Cable,101,2580
2025-05-30 05:19:18.312748,P003,USB Cable,102,2478
2025-05-31 05:19:18.312748,P003,USB Cable,116,2362
2025-06-01 05:19:18.312748,P003,USB Cable,101,2261
2025-06-02 05:19:18.312748,P003,USB Cable,105,2156
2025-06-03 05:19:18.312748,P003,USB Cable,110,2046
2025-06-04 05:19:18.312748,P003,USB Cable,107,2939
